Day,Search keyword,Search keyword match type,Campaign,Clicks,Currency code,Cost
2025-10-31,mit system dynamics course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,2.79
2025-10-31,mit systems thinking,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,12.80
2025-10-31,best critical thinking courses,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,1.66
2025-10-31,project management methodologies,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - USA,2,USD,8.17
2025-10-31,systems thinking course,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - USA,9,USD,30.11
2025-10-31,system design certification,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - USA,4,USD,9.23
2025-10-31,system dynamics course,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - USA,2,USD,4.98
2025-10-31,systems thinking certificate,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - A,3,USD,2.71
2025-10-31,system thinking course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - A,2,USD,2.12
2025-10-31,MIT systems thinking course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - A,3,USD,5.74
2025-10-31,MIT xPRO systems thinking,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,1.41
2025-10-31,system dynamics course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,1.08
2025-10-31,systems thinking course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,0.72
2025-10-31,systems thinking mit,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,0.35
2025-10-31,mit systems thinking,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,2.15
2025-10-31,project management methodologies,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,1.51
2025-10-31,systems thinking course,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - A,7,USD,8.41
2025-10-31,system design certification,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - A,28,USD,51.75
2025-10-31,systems thinking certificate,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - B,7,USD,2.78
2025-10-31,system thinking course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.10
2025-10-31,MIT systems thinking course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.14
2025-10-31,project management methodologies,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - B,2,USD,0.72
2025-10-31,systems thinking course,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - B,2,USD,0.99
2025-10-31,system design certification,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - B,65,USD,24.66
2025-10-31,system dynamics course,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.43
2025-10-31,systems thinking in business,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,0.36
2025-10-31,system engineering online course,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,2,USD,1.28
2025-10-31,system architecture course,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,2,USD,1.79
2025-10-31,systems thinking courses,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,2,USD,1.91
2025-10-31,systems thinking certificate,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,0.57
2025-10-31,learn product management,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.33
2025-10-31,critical thinking and problem solving,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.14
2025-10-31,lms learning program,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.25
2025-10-31,what is system thinking,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,2,USD,0.26
2025-10-31,learn system architecture,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,2,USD,0.86
2025-10-31,how to train problem solving skills,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.23
2025-10-31,learning system design,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.16
2025-11-01,systems thinking certificate,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - USA,16,USD,73.42
2025-11-01,system thinking course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,3,USD,17.52
2025-11-01,systems thinking process improvement,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,3.91
2025-11-01,systems thinking and system dynamics,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,2.08
2025-11-01,MIT systems thinking course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,7.13
2025-11-01,systems thinking mit,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,2.74
2025-11-01,mit systems thinking,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,2,USD,10.80
2025-11-01,best critical thinking courses,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,3,USD,9.45
2025-11-01,project management methodologies,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - USA,5,USD,18.52
2025-11-01,systems thinking course,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,3.56
2025-11-01,system design certification,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - USA,3,USD,10.22
2025-11-01,systems thinking certificate,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - A,5,USD,4.99
2025-11-01,system thinking course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - A,2,USD,1.81
2025-11-01,MIT systems thinking course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - A,2,USD,5.52
2025-11-01,system dynamics course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,0.98
2025-11-01,systems thinking course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,0.94
2025-11-01,systems thinking mit,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - A,6,USD,6.00
2025-11-01,project management methodologies,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - A,2,USD,2.83
2025-11-01,systems thinking course,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - A,2,USD,3.45
2025-11-01,system design certification,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - A,27,USD,48.50
2025-11-01,systems thinking certificate,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - B,16,USD,6.82
2025-11-01,MIT systems thinking course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.01
2025-11-01,project management methodologies,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - B,2,USD,0.30
2025-11-01,systems thinking course,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.16
2025-11-01,system design certification,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - B,94,USD,37.42
2025-11-01,system design,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,0.96
2025-11-01,thinking in systems a primer,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,0.95
2025-11-01,critical thinking and problem solving,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,0.43
2025-11-01,how to develop problem solving skills,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,0.84
2025-11-01,system engineering online course,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,0.86
2025-11-01,systems thinking courses,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,1.77
2025-11-01,lms learning program,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,1.88
2025-11-01,what is system thinking,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,0.81
2025-11-01,certificate course on business management,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,2,USD,7.16
2025-11-01,systems thinking certificate,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,0.98
2025-11-01,project manager course,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.24
2025-11-01,system engineering online course,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.20
2025-11-01,what is system thinking,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.18
2025-11-01,systems thinking certificate,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.17
2025-11-01,best course on system design,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.26
2025-11-01,learn system architecture,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.58
2025-11-02,systems thinking certificate,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - USA,22,USD,94.97
2025-11-02,systems thinking leadership,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,7.03
2025-11-02,system thinking course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,2,USD,8.47
2025-11-02,systems thinking process improvement,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - USA,2,USD,8.01
2025-11-02,systems thinking and system dynamics,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - USA,2,USD,5.32
2025-11-02,MIT xPRO systems thinking,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,2,USD,9.25
2025-11-02,system dynamics course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,3.89
2025-11-02,software architecture course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,2,USD,7.41
2025-11-02,systems thinking course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,5.07
2025-11-02,systems thinking education,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,3.86
2025-11-02,mit xpro systems thinking,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,18.82
2025-11-02,best critical thinking courses,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,4.88
2025-11-02,how to learn to think strategically,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,2,USD,15.53
2025-11-02,project management methodologies,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - USA,10,USD,45.85
2025-11-02,systems thinking course,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - USA,7,USD,30.76
2025-11-02,system design certification,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - USA,14,USD,60.19
2025-11-02,system dynamics course,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - USA,2,USD,6.71
2025-11-02,systems thinking certificate,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - A,3,USD,4.75
2025-11-02,system thinking course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,1.64
2025-11-02,MIT systems thinking course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,1.99
2025-11-02,systems thinking mit,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - A,3,USD,3.08
2025-11-02,mit system dynamics course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,0.74
2025-11-02,mit systems thinking,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - A,4,USD,6.63
2025-11-02,systems thinking course,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - A,2,USD,2.02
2025-11-02,system design certification,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - A,46,USD,69.43
2025-11-02,systems thinking certificate,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - B,9,USD,3.07
2025-11-02,system thinking course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.18
2025-11-02,system dynamics course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.38
2025-11-02,systems thinking course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.24
2025-11-02,project management methodologies,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - B,7,USD,2.98
2025-11-02,systems thinking course,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - B,2,USD,0.99
2025-11-02,system design certification,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - B,74,USD,26.14
2025-11-02,system dynamics course,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.20
2025-11-02,system architecture course,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,0.93
